,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked
3603,7134,39.0,Non-Travel,439.0,Research & Development,9.0,3.0,Life Sciences,1.0,3.0,Male,70.0,3.0,2.0,Laboratory Technician,2.0,Single,6782.0,8770.0,9.0
3604,7135,31.0,Travel_Rarely,1082.0,Research & Development,1.0,4.0,Medical,1.0,3.0,Male,87.0,3.0,1.0,Research Scientist,2.0,Single,2501.0,18775.0,1.0
3605,7136,31.0,Travel_Rarely,1082.0,Research & Development,1.0,4.0,Medical,1.0,3.0,Male,87.0,3.0,1.0,Research Scientist,2.0,Single,2501.0,18775.0,1.0
3606,7137,31.0,Travel_Rarely,1082.0,Research & Development,1.0,4.0,Medical,1.0,3.0,Male,87.0,3.0,1.0,Research Scientist,2.0,Single,2501.0,18775.0,1.0
3607,7138,33.0,Travel_Rarely,536.0,Sales,10.0,5.0,Marketing,1.0,4.0,Male,82.0,4.0,3.0,Sales Executive,3.0,Divorced,8380.0,21708.0,0.0
3608,7139,59.0,Travel_Frequently,1225.0,Sales,1.0,1.0,Life Sciences,1.0,1.0,Female,57.0,2.0,2.0,Sales Executive,3.0,Single,5473.0,24668.0,7.0
3609,7140,8326.0,Travel_Rarely,1315.0,Research & Development,22.0,3.0,Life Sciences,1.0,2.0,Female,71.0,4.0,3.0,Manager,2.0,Divorced,11996.0,19100.0,7.0
3610,7141,8326.0,Travel_Rarely,1315.0,Research & Development,22.0,3.0,Life Sciences,1.0,2.0,Female,71.0,4.0,3.0,Manager,2.0,Divorced,11996.0,19100.0,7.0
3611,7142,1578.0,Travel_Frequently,532.0,Research & Development,29.0,2.0,Life Sciences,1.0,1.0,Female,92.0,3.0,2.0,Research Scientist,3.0,Divorced,4556.0,12932.0,2.0
3612,7143,31.0,Travel_Frequently,444.0,Sales,5.0,3.0,Marketing,1.0,4.0,Female,84.0,3.0,1.0,Sales Representative,2.0,Divorced,2789.0,3909.0,1.0
3613,7144,40.0,Travel_Frequently,720.0,Research & Development,16.0,4.0,Medical,1.0,1.0,Male,51.0,2.0,2.0,Laboratory Technician,3.0,Single,5094.0,11983.0,6.0
3614,7145,40.0,Travel_Frequently,720.0,Research & Development,16.0,4.0,Medical,1.0,1.0,Male,51.0,2.0,2.0,Laboratory Technician,3.0,Single,5094.0,11983.0,6.0
3615,7146,52.0,Non-Travel,715.0,Research & Development,270050.0,4.0,Medical,1.0,4.0,Male,41.0,3.0,1.0,Research Scientist,4.0,Married,4258.0,26589.0,0.0
3616,7147,34.0,Travel_Rarely,629.0,Research & Development,27.0,2.0,Medical,1.0,4.0,Female,95.0,3.0,1.0,Research Scientist,2.0,Single,2311.0,5711.0,2.0
3617,7148,34.0,Travel_Frequently,1069.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,45.0,2.0,2.0,Manufacturing Director,3.0,Married,9547.0,14074.0,1.0
3618,7149,34.0,Travel_Frequently,1069.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,45.0,2.0,2.0,Manufacturing Director,3.0,Married,9547.0,14074.0,1.0
3619,7150,34.0,Travel_Frequently,1069.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,45.0,2.0,2.0,Manufacturing Director,3.0,Married,9547.0,14074.0,1.0
3620,7151,28.0,Travel_Rarely,1475.0,Sales,13.0,2.0,Marketing,1.0,4.0,Female,84.0,3.0,2.0,Sales Executive,3.0,Single,9854.0,23352.0,3.0
3621,7152,28.0,Travel_Rarely,1475.0,Sales,13.0,2.0,Marketing,1.0,4.0,Female,84.0,3.0,2.0,Sales Executive,3.0,Single,9854.0,23352.0,3.0
3622,7153,28.0,Travel_Rarely,1475.0,Sales,13.0,2.0,Marketing,1.0,4.0,Female,84.0,3.0,2.0,Sales Executive,3.0,Single,9854.0,23352.0,3.0
3623,7154,35.0,Travel_Rarely,817.0,Research & Development,1.0,3.0,Medical,1.0,4.0,Female,60.0,2.0,2.0,Laboratory Technician,4.0,Married,5363.0,10846.0,0.0
3624,7155,42.0,Travel_Frequently,1474.0,Research & Development,303600.0,2.0,Other,1.0,2.0,Male,97.0,3.0,1.0,Laboratory Technician,3.0,Married,2093.0,9260.0,4.0
3625,7156,37.0,Travel_Frequently,889.0,Research & Development,9.0,3.0,Medical,1.0,2.0,Male,53.0,3.0,1.0,Research Scientist,4.0,Married,2326.0,11411.0,1.0
3626,7157,37.0,Travel_Frequently,889.0,Research & Development,9.0,3.0,Medical,1.0,2.0,Male,53.0,3.0,1.0,Research Scientist,4.0,Married,2326.0,11411.0,1.0
3627,7158,38.0,Non-Travel,1327.0,Sales,2.0,2.0,Life Sciences,1.0,4.0,Male,39.0,2.0,2.0,Sales Executive,4.0,Married,5249.0,19682.0,3.0
3628,7159,8560.0,Travel_Rarely,265.0,Sales,5.0,2.0,Marketing,1.0,4.0,Male,90.0,3.0,5.0,Manager,3.0,Married,18303.0,7770.0,6.0
3629,7160,8560.0,Travel_Rarely,265.0,Sales,5.0,2.0,Marketing,1.0,4.0,Male,90.0,3.0,5.0,Manager,3.0,Married,18303.0,7770.0,6.0
3630,7161,8560.0,Travel_Rarely,265.0,Sales,5.0,2.0,Marketing,1.0,4.0,Male,90.0,3.0,5.0,Manager,3.0,Married,18303.0,7770.0,6.0
3631,7162,32.0,Travel_Rarely,588.0,Sales,8.0,2.0,Technical Degree,1.0,3.0,Female,65.0,2.0,2.0,Sales Executive,2.0,Married,5228.0,24624.0,1.0
3632,7163,45.0,Travel_Rarely,974.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Female,91.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2270.0,11005.0,3.0
3633,7164,45.0,Travel_Rarely,974.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Female,91.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2270.0,11005.0,3.0
3634,7165,45.0,Travel_Rarely,974.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Female,91.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2270.0,11005.0,3.0
3635,7166,25.0,Travel_Rarely,977.0,Research & Development,2.0,1.0,Other,1.0,4.0,Male,57.0,3.0,1.0,Laboratory Technician,3.0,Divorced,3977.0,7298.0,6.0
3636,7167,35.0,Travel_Rarely,622.0,Research & Development,14.0,4.0,Other,1.0,3.0,Male,39.0,2.0,1.0,Laboratory Technician,2.0,Divorced,3743.0,10074.0,1.0
3637,7168,32.0,Travel_Frequently,116.0,Research & Development,13.0,3.0,Other,1.0,3.0,Female,77.0,2.0,1.0,Laboratory Technician,2.0,Married,2743.0,7331.0,1.0
3638,7169,32.0,Travel_Frequently,116.0,Research & Development,13.0,3.0,Other,1.0,3.0,Female,77.0,2.0,1.0,Laboratory Technician,2.0,Married,2743.0,7331.0,1.0
3639,7170,41.0,Non-Travel,509.0,Research & Development,2.0,4.0,Other,1.0,1.0,Female,62.0,2.0,2.0,Healthcare Representative,3.0,Single,6811.0,2112.0,2.0
3640,7171,41.0,Non-Travel,509.0,Research & Development,2.0,4.0,Other,1.0,1.0,Female,62.0,2.0,2.0,Healthcare Representative,3.0,Single,6811.0,2112.0,2.0
3641,7172,41.0,Non-Travel,509.0,Research & Development,2.0,4.0,Other,1.0,1.0,Female,62.0,2.0,2.0,Healthcare Representative,3.0,Single,6811.0,2112.0,2.0
3642,7173,24.0,Non-Travel,830.0,Sales,13.0,2.0,Life Sciences,1.0,4.0,Female,78.0,3.0,1.0,Sales Representative,2.0,Married,2033.0,7103.0,1.0
3643,7174,24.0,Non-Travel,830.0,Sales,13.0,2.0,Life Sciences,1.0,4.0,Female,78.0,3.0,1.0,Sales Representative,2.0,Married,2033.0,7103.0,1.0
3644,7175,46.0,Travel_Rarely,734.0,Research & Development,2.0,4.0,Medical,1.0,3.0,Male,46.0,3.0,5.0,Research Director,4.0,Divorced,19328.0,14218.0,7.0
3645,7176,50.0,Travel_Frequently,1234.0,Research & Development,20.0,5.0,Medical,1.0,2.0,Male,41.0,3.0,4.0,Healthcare Representative,3.0,Married,11245.0,20689.0,2.0
3646,7177,50.0,Travel_Frequently,1234.0,Research & Development,20.0,5.0,Medical,1.0,2.0,Male,41.0,3.0,4.0,Healthcare Representative,3.0,Married,11245.0,20689.0,2.0
3647,7178,47.0,Travel_Frequently,1309.0,Sales,4.0,1.0,Medical,1.0,2.0,Male,99.0,3.0,2.0,Sales Representative,3.0,Single,2976.0,25751.0,3.0
3648,7179,47.0,Travel_Frequently,1309.0,Sales,4.0,1.0,Medical,1.0,2.0,Male,99.0,3.0,2.0,Sales Representative,3.0,Single,2976.0,25751.0,3.0
3649,7180,57.0,Travel_Rarely,210.0,Sales,29.0,3.0,Marketing,1.0,1.0,Male,56.0,2.0,4.0,Manager,4.0,Divorced,14118.0,22102.0,3.0
3650,7181,57.0,Travel_Rarely,210.0,Sales,29.0,3.0,Marketing,1.0,1.0,Male,56.0,2.0,4.0,Manager,4.0,Divorced,14118.0,22102.0,3.0
3651,7182,34.0,Travel_Rarely,1157.0,Research & Development,5.0,2.0,Medical,1.0,2.0,Male,57.0,2.0,2.0,Laboratory Technician,4.0,Married,3986.0,11912.0,1.0
3652,7183,34.0,Travel_Rarely,1157.0,Research & Development,5.0,2.0,Medical,1.0,2.0,Male,57.0,2.0,2.0,Laboratory Technician,4.0,Married,3986.0,11912.0,1.0
3653,7184,40.0,Non-Travel,1151.0,Research & Development,895533.0,5.0,Life Sciences,1.0,4.0,Male,63.0,2.0,2.0,Healthcare Representative,4.0,Married,4876.0,14242.0,9.0
3654,7185,40.0,Non-Travel,1151.0,Research & Development,895533.0,5.0,Life Sciences,1.0,4.0,Male,63.0,2.0,2.0,Healthcare Representative,4.0,Married,4876.0,14242.0,9.0
3655,7186,40.0,Non-Travel,1151.0,Research & Development,895533.0,5.0,Life Sciences,1.0,4.0,Male,63.0,2.0,2.0,Healthcare Representative,4.0,Married,4876.0,14242.0,9.0
3656,7187,36.0,Travel_Rarely,1040.0,Research & Development,3.0,2.0,Life Sciences,1.0,4.0,Male,79.0,4.0,2.0,Healthcare Representative,1.0,Divorced,6842.0,26308.0,6.0
3657,7188,38.0,Travel_Rarely,1084.0,Research & Development,29.0,3.0,Technical Degree,1.0,4.0,Male,54.0,3.0,2.0,Manufacturing Director,4.0,Married,6261.0,4185.0,3.0
3658,7189,33.0,Travel_Rarely,211.0,Sales,16.0,3.0,Life Sciences,1.0,1.0,Female,74.0,3.0,3.0,Sales Executive,1.0,Single,8564.0,10092.0,2.0
3659,7190,25.0,Travel_Rarely,622.0,Sales,971787.0,1.0,Medical,1.0,2.0,Male,40.0,3.0,1.0,Sales Representative,3.0,Married,2096.0,26376.0,1.0
3660,7191,25.0,Travel_Rarely,622.0,Sales,971787.0,1.0,Medical,1.0,2.0,Male,40.0,3.0,1.0,Sales Representative,3.0,Married,2096.0,26376.0,1.0
3661,7192,45.0,Non-Travel,1195.0,Research & Development,2.0,2.0,Medical,1.0,1.0,Male,65.0,2.0,4.0,Manager,4.0,Married,16792.0,20462.0,9.0
3662,7193,45.0,Non-Travel,1195.0,Research & Development,2.0,2.0,Medical,1.0,1.0,Male,65.0,2.0,4.0,Manager,4.0,Married,16792.0,20462.0,9.0
3663,7194,45.0,Non-Travel,1195.0,Research & Development,2.0,2.0,Medical,1.0,1.0,Male,65.0,2.0,4.0,Manager,4.0,Married,16792.0,20462.0,9.0
3664,7195,9078.0,Travel_Rarely,1482.0,Research & Development,5.0,5.0,Life Sciences,1.0,4.0,Male,42.0,3.0,5.0,Research Director,3.0,Married,18300.0,16375.0,4.0
3665,7196,9078.0,Travel_Rarely,1482.0,Research & Development,5.0,5.0,Life Sciences,1.0,4.0,Male,42.0,3.0,5.0,Research Director,3.0,Married,18300.0,16375.0,4.0
3666,7197,32.0,Travel_Rarely,1093.0,Sales,6.0,4.0,Medical,1.0,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0
3667,7198,32.0,Travel_Rarely,1093.0,Sales,6.0,4.0,Medical,1.0,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0
3668,7199,34.0,Travel_Rarely,810.0,Sales,215000.0,2.0,Technical Degree,1.0,2.0,Male,92.0,4.0,2.0,Sales Executive,3.0,Married,6799.0,22128.0,1.0
3669,7200,34.0,Travel_Rarely,810.0,Sales,215000.0,2.0,Technical Degree,1.0,2.0,Male,92.0,4.0,2.0,Sales Executive,3.0,Married,6799.0,22128.0,1.0
3670,7201,34.0,Travel_Rarely,810.0,Sales,215000.0,2.0,Technical Degree,1.0,2.0,Male,92.0,4.0,2.0,Sales Executive,3.0,Married,6799.0,22128.0,1.0
3671,7202,52.0,Travel_Rarely,1030.0,Sales,5.0,3.0,Life Sciences,1.0,2.0,Male,64.0,3.0,3.0,Sales Executive,2.0,Single,8446.0,21534.0,9.0
3672,7203,52.0,Travel_Rarely,1030.0,Sales,5.0,3.0,Life Sciences,1.0,2.0,Male,64.0,3.0,3.0,Sales Executive,2.0,Single,8446.0,21534.0,9.0
3673,7204,28.0,Travel_Rarely,580.0,Research & Development,27.0,3.0,Medical,1.0,2.0,Female,39.0,1.0,2.0,Manufacturing Director,1.0,Divorced,4877.0,20460.0,0.0
3674,7205,40.0,Travel_Frequently,1395.0,Research & Development,26.0,3.0,Medical,1.0,2.0,Female,54.0,3.0,2.0,Research Scientist,2.0,Divorced,5605.0,8504.0,1.0
3675,7206,30.0,Travel_Rarely,1082.0,Sales,12.0,3.0,Technical Degree,1.0,2.0,Female,83.0,3.0,2.0,Sales Executive,3.0,Single,6577.0,19558.0,0.0
3676,7207,30.0,Travel_Rarely,1082.0,Sales,12.0,3.0,Technical Degree,1.0,2.0,Female,83.0,3.0,2.0,Sales Executive,3.0,Single,6577.0,19558.0,0.0
3677,7208,30.0,Travel_Rarely,1082.0,Sales,12.0,3.0,Technical Degree,1.0,2.0,Female,83.0,3.0,2.0,Sales Executive,3.0,Single,6577.0,19558.0,0.0
3678,7209,36.0,Travel_Rarely,318.0,Research & Development,9.0,3.0,Medical,1.0,4.0,Male,79.0,2.0,1.0,Research Scientist,3.0,Married,3388.0,21777.0,0.0
3679,7210,36.0,Travel_Rarely,318.0,Research & Development,9.0,3.0,Medical,1.0,4.0,Male,79.0,2.0,1.0,Research Scientist,3.0,Married,3388.0,21777.0,0.0
3680,7211,30.0,Travel_Rarely,852.0,Sales,10.0,3.0,Marketing,1.0,3.0,Male,72.0,2.0,2.0,Sales Executive,3.0,Married,6578.0,2706.0,1.0
3681,7212,30.0,Travel_Rarely,852.0,Sales,10.0,3.0,Marketing,1.0,3.0,Male,72.0,2.0,2.0,Sales Executive,3.0,Married,6578.0,2706.0,1.0
3682,7213,45.0,Travel_Rarely,1457.0,Research & Development,7.0,3.0,Medical,1.0,1.0,Female,83.0,3.0,1.0,Research Scientist,3.0,Married,4477.0,20100.0,4.0
3683,7214,45.0,Travel_Rarely,1457.0,Research & Development,7.0,3.0,Medical,1.0,1.0,Female,83.0,3.0,1.0,Research Scientist,3.0,Married,4477.0,20100.0,4.0
3684,7215,39.0,Travel_Rarely,141.0,Human Resources,3.0,3.0,Human Resources,1.0,3.0,Female,44.0,4.0,2.0,Human Resources,2.0,Married,6389.0,18767.0,9.0
3685,7216,34.0,Travel_Rarely,1239.0,Sales,13.0,4.0,Medical,1.0,4.0,Male,39.0,3.0,3.0,Sales Executive,3.0,Divorced,8628.0,22914.0,1.0
3686,7217,34.0,Travel_Rarely,1239.0,Sales,13.0,4.0,Medical,1.0,4.0,Male,39.0,3.0,3.0,Sales Executive,3.0,Divorced,8628.0,22914.0,1.0
3687,7218,34.0,Travel_Rarely,1239.0,Sales,13.0,4.0,Medical,1.0,4.0,Male,39.0,3.0,3.0,Sales Executive,3.0,Divorced,8628.0,22914.0,1.0
3688,7219,43.0,Travel_Frequently,313.0,Research & Development,21.0,3.0,Medical,1.0,4.0,Male,61.0,3.0,1.0,Laboratory Technician,4.0,Married,2258.0,15238.0,7.0
3689,7220,43.0,Travel_Frequently,313.0,Research & Development,21.0,3.0,Medical,1.0,4.0,Male,61.0,3.0,1.0,Laboratory Technician,4.0,Married,2258.0,15238.0,7.0
3690,7221,43.0,Travel_Frequently,313.0,Research & Development,21.0,3.0,Medical,1.0,4.0,Male,61.0,3.0,1.0,Laboratory Technician,4.0,Married,2258.0,15238.0,7.0
3691,7222,29.0,Travel_Rarely,1010.0,Research & Development,1.0,3.0,Life Sciences,1.0,1.0,Female,97.0,3.0,1.0,Research Scientist,4.0,Divorced,3760.0,5598.0,1.0
3692,7223,29.0,Travel_Rarely,1010.0,Research & Development,1.0,3.0,Life Sciences,1.0,1.0,Female,97.0,3.0,1.0,Research Scientist,4.0,Divorced,3760.0,5598.0,1.0
3693,7224,35.0,Travel_Rarely,1229.0,Research & Development,8.0,1.0,Life Sciences,1.0,4.0,Male,36.0,4.0,1.0,Laboratory Technician,4.0,Married,2269.0,4892.0,1.0
3694,7225,29.0,Travel_Rarely,469.0,Sales,10.0,3.0,Medical,1.0,3.0,Male,42.0,2.0,2.0,Sales Executive,3.0,Single,5869.0,23413.0,9.0
3695,7226,29.0,Travel_Rarely,469.0,Sales,10.0,3.0,Medical,1.0,3.0,Male,42.0,2.0,2.0,Sales Executive,3.0,Single,5869.0,23413.0,9.0
3696,7227,19.0,Travel_Rarely,265.0,Research & Development,25.0,3.0,Life Sciences,1.0,2.0,Female,57.0,4.0,1.0,Research Scientist,4.0,Single,2994.0,21221.0,1.0
3697,7228,19.0,Travel_Rarely,265.0,Research & Development,25.0,3.0,Life Sciences,1.0,2.0,Female,57.0,4.0,1.0,Research Scientist,4.0,Single,2994.0,21221.0,1.0
3698,7229,19.0,Travel_Rarely,265.0,Research & Development,25.0,3.0,Life Sciences,1.0,2.0,Female,57.0,4.0,1.0,Research Scientist,4.0,Single,2994.0,21221.0,1.0
3699,7230,50.0,Travel_Rarely,328.0,Research & Development,1.0,3.0,Medical,1.0,3.0,Male,86.0,2.0,1.0,Laboratory Technician,3.0,Married,3690.0,3425.0,2.0
3700,7231,46.0,Travel_Rarely,706.0,Research & Development,2.0,2.0,Life Sciences,1.0,4.0,Male,82.0,3.0,3.0,Manufacturing Director,4.0,Divorced,8578.0,19989.0,3.0
3701,7232,29.0,Travel_Rarely,1086.0,Research & Development,585976.0,1.0,Medical,1.0,1.0,Female,62.0,2.0,1.0,Laboratory Technician,4.0,Divorced,2532.0,6054.0,6.0
3702,7233,29.0,Travel_Rarely,1086.0,Research & Development,585976.0,1.0,Medical,1.0,1.0,Female,62.0,2.0,1.0,Laboratory Technician,4.0,Divorced,2532.0,6054.0,6.0
3703,7234,6429.0,Non-Travel,1262.0,Research & Development,1.0,4.0,Medical,1.0,1.0,Male,35.0,4.0,4.0,Manager,4.0,Single,16885.0,16154.0,2.0
3704,7235,35.0,Travel_Rarely,185.0,Research & Development,23.0,4.0,Medical,1.0,2.0,Male,91.0,1.0,1.0,Laboratory Technician,3.0,Married,2705.0,9696.0,0.0
3705,7236,34.0,Travel_Rarely,1303.0,Research & Development,204179.0,4.0,Life Sciences,1.0,4.0,Male,62.0,2.0,1.0,Research Scientist,3.0,Divorced,2768.0,8416.0,3.0
3706,7237,34.0,Travel_Rarely,1303.0,Research & Development,204179.0,4.0,Life Sciences,1.0,4.0,Male,62.0,2.0,1.0,Research Scientist,3.0,Divorced,2768.0,8416.0,3.0
3707,7238,34.0,Travel_Rarely,1303.0,Research & Development,204179.0,4.0,Life Sciences,1.0,4.0,Male,62.0,2.0,1.0,Research Scientist,3.0,Divorced,2768.0,8416.0,3.0
3708,7239,9243.0,Travel_Rarely,1315.0,Research & Development,3.0,4.0,Other,1.0,4.0,Male,35.0,3.0,5.0,Manager,4.0,Married,19513.0,9358.0,4.0
3709,7240,9243.0,Travel_Rarely,1315.0,Research & Development,3.0,4.0,Other,1.0,4.0,Male,35.0,3.0,5.0,Manager,4.0,Married,19513.0,9358.0,4.0
3710,7241,37.0,Travel_Rarely,408.0,Research & Development,19.0,2.0,Life Sciences,1.0,2.0,Male,73.0,3.0,1.0,Research Scientist,2.0,Married,3022.0,10227.0,4.0
3711,7242,27.0,Travel_Rarely,511.0,Sales,2.0,2.0,Medical,1.0,1.0,Female,89.0,4.0,2.0,Sales Executive,3.0,Single,6500.0,26997.0,0.0
3712,7243,46.0,Travel_Rarely,526.0,Sales,1.0,2.0,Marketing,1.0,2.0,Female,92.0,3.0,3.0,Sales Executive,1.0,Divorced,10453.0,2137.0,1.0
3713,7244,2186.0,Travel_Frequently,1422.0,Sales,2.0,4.0,Life Sciences,1.0,1.0,Male,92.0,3.0,2.0,Sales Executive,4.0,Married,5675.0,19246.0,1.0
3714,7245,2186.0,Travel_Frequently,1422.0,Sales,2.0,4.0,Life Sciences,1.0,1.0,Male,92.0,3.0,2.0,Sales Executive,4.0,Married,5675.0,19246.0,1.0
3715,7246,46.0,Travel_Rarely,1254.0,Sales,10.0,3.0,Life Sciences,1.0,3.0,Female,64.0,3.0,3.0,Sales Executive,2.0,Married,7314.0,14011.0,5.0
3716,7247,32.0,Travel_Rarely,646.0,Research & Development,9.0,4.0,Life Sciences,1.0,1.0,Female,92.0,3.0,2.0,Research Scientist,4.0,Married,6322.0,18089.0,1.0
3717,7248,32.0,Travel_Rarely,646.0,Research & Development,9.0,4.0,Life Sciences,1.0,1.0,Female,92.0,3.0,2.0,Research Scientist,4.0,Married,6322.0,18089.0,1.0
3718,7249,32.0,Travel_Rarely,646.0,Research & Development,9.0,4.0,Life Sciences,1.0,1.0,Female,92.0,3.0,2.0,Research Scientist,4.0,Married,6322.0,18089.0,1.0
3719,7250,35.0,Travel_Frequently,664.0,Research & Development,1.0,3.0,Medical,1.0,2.0,Male,79.0,3.0,1.0,Research Scientist,1.0,Married,2194.0,5868.0,4.0
3720,7251,24.0,Travel_Rarely,477.0,Research & Development,24.0,3.0,Medical,1.0,4.0,Male,49.0,3.0,1.0,Laboratory Technician,2.0,Single,3597.0,6409.0,8.0
3721,7252,39.0,Travel_Rarely,867.0,Research & Development,9.0,2.0,Medical,1.0,1.0,Male,87.0,3.0,2.0,Manufacturing Director,1.0,Married,5151.0,12315.0,1.0
3722,7253,39.0,Travel_Rarely,867.0,Research & Development,9.0,2.0,Medical,1.0,1.0,Male,87.0,3.0,2.0,Manufacturing Director,1.0,Married,5151.0,12315.0,1.0
3723,7254,41.0,Travel_Rarely,1360.0,Research & Development,12.0,3.0,Technical Degree,1.0,2.0,Female,49.0,3.0,5.0,Research Director,3.0,Married,19545.0,16280.0,1.0
3724,7255,41.0,Travel_Rarely,1360.0,Research & Development,12.0,3.0,Technical Degree,1.0,2.0,Female,49.0,3.0,5.0,Research Director,3.0,Married,19545.0,16280.0,1.0
3725,7256,47.0,Travel_Rarely,207.0,Research & Development,9.0,4.0,Life Sciences,1.0,2.0,Female,64.0,3.0,1.0,Laboratory Technician,3.0,Single,2105.0,5411.0,4.0
3726,7257,51.0,Travel_Rarely,632.0,Sales,21.0,4.0,Marketing,1.0,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0
3727,7258,51.0,Travel_Rarely,632.0,Sales,21.0,4.0,Marketing,1.0,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0
3728,7259,51.0,Travel_Rarely,632.0,Sales,21.0,4.0,Marketing,1.0,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0
3729,7260,33.0,Travel_Rarely,461.0,Research & Development,13.0,1.0,Life Sciences,1.0,2.0,Female,53.0,3.0,1.0,Research Scientist,4.0,Single,3452.0,17241.0,3.0
3730,7261,33.0,Travel_Rarely,461.0,Research & Development,13.0,1.0,Life Sciences,1.0,2.0,Female,53.0,3.0,1.0,Research Scientist,4.0,Single,3452.0,17241.0,3.0
3731,7262,33.0,Travel_Rarely,461.0,Research & Development,13.0,1.0,Life Sciences,1.0,2.0,Female,53.0,3.0,1.0,Research Scientist,4.0,Single,3452.0,17241.0,3.0
3732,7263,27.0,Travel_Rarely,1469.0,Research & Development,1.0,2.0,Medical,1.0,4.0,Male,82.0,3.0,1.0,Laboratory Technician,2.0,Divorced,3816.0,17881.0,1.0
3733,7264,43.0,Travel_Rarely,1034.0,Sales,16.0,3.0,Marketing,1.0,4.0,Female,80.0,3.0,4.0,Manager,4.0,Married,16064.0,7744.0,5.0
3734,7265,2888.0,Travel_Rarely,654.0,Research & Development,5.0,3.0,Life Sciences,1.0,4.0,Male,34.0,2.0,3.0,Healthcare Representative,4.0,Divorced,7119.0,21214.0,4.0
3735,7266,2888.0,Travel_Rarely,654.0,Research & Development,5.0,3.0,Life Sciences,1.0,4.0,Male,34.0,2.0,3.0,Healthcare Representative,4.0,Divorced,7119.0,21214.0,4.0
3736,7267,26.0,Travel_Frequently,1283.0,Sales,678387.0,3.0,Medical,1.0,3.0,Male,52.0,2.0,2.0,Sales Executive,1.0,Single,4294.0,11148.0,1.0
3737,7268,26.0,Travel_Frequently,1283.0,Sales,678387.0,3.0,Medical,1.0,3.0,Male,52.0,2.0,2.0,Sales Executive,1.0,Single,4294.0,11148.0,1.0
3738,7269,26.0,Travel_Frequently,1283.0,Sales,678387.0,3.0,Medical,1.0,3.0,Male,52.0,2.0,2.0,Sales Executive,1.0,Single,4294.0,11148.0,1.0
3739,7270,21.0,Travel_Rarely,984.0,Research & Development,1.0,1.0,Technical Degree,1.0,4.0,Female,70.0,2.0,1.0,Research Scientist,2.0,Single,2070.0,25326.0,1.0
3740,7271,21.0,Travel_Rarely,984.0,Research & Development,1.0,1.0,Technical Degree,1.0,4.0,Female,70.0,2.0,1.0,Research Scientist,2.0,Single,2070.0,25326.0,1.0
3741,7272,21.0,Travel_Rarely,984.0,Research & Development,1.0,1.0,Technical Degree,1.0,4.0,Female,70.0,2.0,1.0,Research Scientist,2.0,Single,2070.0,25326.0,1.0
3742,7273,31.0,Non-Travel,587.0,Sales,2.0,4.0,Life Sciences,1.0,4.0,Female,57.0,3.0,3.0,Sales Executive,3.0,Divorced,9852.0,8935.0,1.0
3743,7274,31.0,Non-Travel,587.0,Sales,2.0,4.0,Life Sciences,1.0,4.0,Female,57.0,3.0,3.0,Sales Executive,3.0,Divorced,9852.0,8935.0,1.0
3744,7275,31.0,Non-Travel,587.0,Sales,2.0,4.0,Life Sciences,1.0,4.0,Female,57.0,3.0,3.0,Sales Executive,3.0,Divorced,9852.0,8935.0,1.0
3745,7276,46.0,Travel_Rarely,261.0,Research & Development,21.0,2.0,Medical,1.0,4.0,Female,66.0,3.0,2.0,Healthcare Representative,2.0,Married,8926.0,10842.0,4.0
3746,7277,46.0,Travel_Rarely,261.0,Research & Development,21.0,2.0,Medical,1.0,4.0,Female,66.0,3.0,2.0,Healthcare Representative,2.0,Married,8926.0,10842.0,4.0
3747,7278,46.0,Travel_Rarely,261.0,Research & Development,21.0,2.0,Medical,1.0,4.0,Female,66.0,3.0,2.0,Healthcare Representative,2.0,Married,8926.0,10842.0,4.0
3748,7279,45.0,Travel_Rarely,193.0,Research & Development,6.0,4.0,Other,1.0,4.0,Male,52.0,3.0,3.0,Research Director,1.0,Married,13245.0,15067.0,4.0
3749,7280,45.0,Travel_Rarely,193.0,Research & Development,6.0,4.0,Other,1.0,4.0,Male,52.0,3.0,3.0,Research Director,1.0,Married,13245.0,15067.0,4.0
