,EmployeeNumber,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,YearlyIncome
3838,7369,Y,No,22.0,4.0,4.0,80.0,2.0,13.0,4.0,4.0,7.0,7.0,5.0,7.0,65520.0
3839,7370,Y,No,14.0,3.0,4.0,80.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,18756.0
3840,7371,Y,No,14.0,3.0,4.0,80.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,18756.0
3841,7372,Y,No,11.0,3.0,3.0,80.0,1.0,32.0,3.0,2.0,9196.0,0.0,0.0,6.0,234204.0
3842,7373,Y,No,11.0,3.0,3.0,80.0,1.0,32.0,3.0,2.0,9196.0,0.0,0.0,6.0,234204.0
3843,7374,Y,No,11.0,3.0,3.0,80.0,1.0,32.0,3.0,2.0,9196.0,0.0,0.0,6.0,234204.0
3844,7375,Y,No,14.0,3.0,2.0,80.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,58008.0
3845,7376,Y,No,16.0,3.0,2.0,80.0,1.0,11.0,5.0,3.0,5.0,3.0,7137.0,2.0,63180.0
3846,7377,Y,No,16.0,3.0,2.0,80.0,1.0,11.0,5.0,3.0,5.0,3.0,7137.0,2.0,63180.0
3847,7378,Y,No,13.0,3.0,4.0,80.0,0.0,21.0,2.0,3.0,16.0,12.0,6.0,14.0,232704.0
3848,7379,Y,No,11.0,3.0,2.0,80.0,2.0,17.0,5.0,3.0,1.0,0.0,0.0,0.0,120576.0
3849,7380,Y,No,11.0,3.0,2.0,80.0,2.0,17.0,5.0,3.0,1.0,0.0,0.0,0.0,120576.0
3850,7381,Y,No,18.0,3.0,4.0,80.0,0.0,15.0,2.0,3.0,13.0,9.0,3.0,12.0,57108.0
3851,7382,Y,No,18.0,3.0,4.0,80.0,0.0,15.0,2.0,3.0,13.0,9.0,3.0,12.0,57108.0
3852,7383,Y,No,18.0,3.0,4.0,80.0,0.0,15.0,2.0,3.0,13.0,9.0,3.0,12.0,57108.0
3853,7384,Y,Yes,19.0,3.0,3.0,80.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,1914.0,49884.0
3854,7385,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,1.0,3.0,8.0,8807.0,7.0,7.0,63852.0
3855,7386,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,3.0,2.0,5.0,4.0,0.0,3.0,45132.0
3856,7387,Y,No,13.0,3.0,2.0,80.0,2.0,10.0,4.0,3.0,10.0,2.0,2.0,2.0,49068.0
3857,7388,Y,No,13.0,3.0,2.0,80.0,2.0,10.0,4.0,3.0,10.0,2.0,2.0,2.0,49068.0
3858,7389,Y,No,13.0,3.0,2.0,80.0,2.0,10.0,4.0,3.0,10.0,2.0,2.0,2.0,49068.0
3859,7390,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,0.0,2.0,4.0,2.0,1.0,2.0,30960.0
3860,7391,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,0.0,2.0,4.0,2.0,1.0,2.0,30960.0
3861,7392,Y,Yes,25.0,4.0,3.0,80.0,1.0,7.0,2.0,3.0,6.0,5.0,1.0,7729.0,64416.0
3862,7393,Y,Yes,25.0,4.0,3.0,80.0,1.0,7.0,2.0,3.0,6.0,5.0,1.0,7729.0,64416.0
3863,7394,Y,Yes,25.0,4.0,3.0,80.0,1.0,7.0,2.0,3.0,6.0,5.0,1.0,7729.0,64416.0
3864,7395,Y,No,12.0,3.0,4.0,80.0,2.0,6.0,3.0,2.0,5.0,3.0,1.0,4.0,31740.0
3865,7396,Y,No,12.0,3.0,4.0,80.0,2.0,6.0,3.0,2.0,5.0,3.0,1.0,4.0,31740.0
3866,7397,Y,No,12.0,3.0,3.0,80.0,2.0,6.0,5.0,2.0,5.0,3.0,0.0,3.0,26244.0
3867,7398,Y,No,12.0,3.0,3.0,80.0,2.0,6.0,5.0,2.0,5.0,3.0,0.0,3.0,26244.0
3868,7399,Y,No,12.0,3.0,3.0,80.0,2.0,6.0,5.0,2.0,5.0,3.0,0.0,3.0,26244.0
3869,7400,Y,Yes,12.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,4.0,3.0,1.0,2.0,29232.0
3870,7401,Y,Yes,12.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,4.0,3.0,1.0,2.0,29232.0
3871,7402,Y,No,13.0,3.0,4.0,80.0,0.0,5.0,2.0,3.0,5.0,3.0,0.0,2.0,51840.0
3872,7403,Y,No,20.0,4.0,3.0,80.0,0.0,10.0,2.0,3.0,9.0,5.0,8.0,5905.0,54816.0
3873,7404,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,3.0,3.0,9.0,8.0,7.0,7.0,119088.0
3874,7405,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,3.0,3.0,9.0,8.0,7.0,7.0,119088.0
3875,7406,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,3.0,3.0,9.0,8.0,7.0,7.0,119088.0
3876,7407,Y,No,13.0,3.0,3.0,80.0,0.0,2820.0,4.0,1.0,1.0,0.0,0.0,0.0,35664.0
3877,7408,Y,No,16.0,3.0,1.0,80.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,33852.0
3878,7409,Y,No,12.0,3.0,2.0,80.0,0.0,17.0,3.0,3.0,6834.0,12.0,5.0,7.0,25380.0
3879,7410,Y,No,13.0,3.0,1.0,80.0,1.0,11.0,3.0,1.0,11.0,8.0,3.0,10.0,88032.0
3880,7411,Y,No,13.0,3.0,1.0,80.0,1.0,11.0,3.0,1.0,11.0,8.0,3.0,10.0,88032.0
3881,7412,Y,No,13.0,3.0,1.0,80.0,1.0,11.0,3.0,1.0,11.0,8.0,3.0,10.0,88032.0
3882,7413,Y,Yes,15.0,3.0,3.0,80.0,3.0,11.0,2.0,3.0,3.0,2.0,0.0,2.0,119400.0
3883,7414,Y,Yes,15.0,3.0,3.0,80.0,3.0,11.0,2.0,3.0,3.0,2.0,0.0,2.0,119400.0
3884,7415,Y,Yes,11.0,3.0,3.0,80.0,0.0,14.0,3.0,3.0,10.0,7.0,0.0,7420.0,68916.0
3885,7416,Y,No,13.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,47616.0
3886,7417,Y,No,11.0,3.0,3.0,80.0,1.0,27.0,2.0,3.0,7337.0,2.0,1.0,0.0,235896.0
3887,7418,Y,No,11.0,3.0,3.0,80.0,1.0,27.0,2.0,3.0,7337.0,2.0,1.0,0.0,235896.0
3888,7419,Y,No,11.0,3.0,3.0,80.0,1.0,27.0,2.0,3.0,7337.0,2.0,1.0,0.0,235896.0
3889,7420,Y,No,14.0,3.0,2.0,80.0,0.0,12.0,3.0,3.0,7.0,7.0,0.0,7.0,32616.0
3890,7421,Y,No,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,5.0,2.0,8853.0,3.0,50268.0
3891,7422,Y,No,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,5.0,2.0,8853.0,3.0,50268.0
3892,7423,Y,No,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,5.0,2.0,8853.0,3.0,50268.0
3893,7424,Y,No,14.0,3.0,2.0,80.0,1.0,3.0,2.0,3.0,2.0,2.0,4547.0,2.0,27228.0
3894,7425,Y,Yes,16.0,3.0,1.0,80.0,1.0,6.0,2.0,2.0,2.0,0.0,2.0,0.0,27516.0
3895,7426,Y,Yes,11.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,5.0,6180.0,1.0,4.0,25776.0
3896,7427,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,4.0,3.0,4.0,3.0,1.0,3.0,24156.0
3897,7428,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,3.0,1.0,5.0,4.0,0.0,4.0,45420.0
3898,7429,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,3.0,1.0,5.0,4.0,0.0,4.0,45420.0
3899,7430,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,3.0,1.0,5.0,4.0,0.0,4.0,45420.0
3900,7431,Y,No,16.0,3.0,2.0,80.0,1.0,8.0,5.0,3.0,5.0,2.0,1.0,2.0,30912.0
3901,7432,Y,No,16.0,3.0,2.0,80.0,1.0,8.0,5.0,3.0,5.0,2.0,1.0,2.0,30912.0
3902,7433,Y,No,16.0,3.0,2.0,80.0,1.0,8.0,5.0,3.0,5.0,2.0,1.0,2.0,30912.0
3903,7434,Y,No,17.0,3.0,3.0,80.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,1845.0,35472.0
3904,7435,Y,No,17.0,3.0,3.0,80.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,1845.0,35472.0
3905,7436,Y,No,17.0,3.0,3.0,80.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,1845.0,35472.0
3906,7437,Y,No,11.0,3.0,3.0,80.0,0.0,13.0,4.0,3.0,12.0,6.0,2.0,11.0,143928.0
3907,7438,Y,No,11.0,3.0,3.0,80.0,0.0,13.0,4.0,3.0,12.0,6.0,2.0,11.0,143928.0
3908,7439,Y,No,19.0,3.0,3.0,80.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,5747.0,28872.0
3909,7440,Y,No,19.0,3.0,3.0,80.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,5747.0,28872.0
3910,7441,Y,No,19.0,3.0,3.0,80.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,5747.0,28872.0
3911,7442,Y,No,13.0,3.0,3.0,80.0,0.0,5.0,6.0,4.0,5.0,2.0,1.0,4.0,31764.0
3912,7443,Y,No,13.0,3.0,3.0,80.0,0.0,5.0,6.0,4.0,5.0,2.0,1.0,4.0,31764.0
3913,7444,Y,No,13.0,3.0,3.0,80.0,0.0,5.0,6.0,4.0,5.0,2.0,1.0,4.0,31764.0
3914,7445,Y,Yes,15.0,3.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,9937.0,0.0,0.0,31200.0
3915,7446,Y,Yes,13.0,3.0,2.0,80.0,0.0,9.0,3.0,2.0,5.0,2.0,0.0,4.0,63648.0
3916,7447,Y,No,15.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,6349.0,125952.0
3917,7448,Y,No,15.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,6349.0,125952.0
3918,7449,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,3.0,9.0,9.0,28872.0
3919,7450,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,3.0,9.0,9.0,28872.0
3920,7451,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,3.0,9.0,9.0,28872.0
3921,7452,Y,Yes,19.0,3.0,3.0,80.0,3.0,5.0,3.0,3.0,3.0,2.0,0.0,2.0,33600.0
3922,7453,Y,Yes,19.0,3.0,3.0,80.0,3.0,5.0,3.0,3.0,3.0,2.0,0.0,2.0,33600.0
3923,7454,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,83172.0
3924,7455,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,83172.0
3925,7456,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,83172.0
3926,7457,Y,No,17.0,3.0,4.0,80.0,0.0,6.0,2.0,2.0,5.0,2.0,3.0,4.0,37944.0
3927,7458,Y,No,12.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,1.0,2.0,5.0,70536.0
3928,7459,Y,No,12.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,1.0,2.0,5.0,70536.0
3929,7460,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0,56604.0
3930,7461,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0,56604.0
3931,7462,Y,Yes,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,6432.0,34236.0
3932,7463,Y,Yes,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,6432.0,34236.0
3933,7464,Y,Yes,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,6432.0,34236.0
3934,7465,Y,No,22.0,4.0,3.0,80.0,0.0,12.0,2.0,3.0,11.0,8.0,6767.0,8.0,101688.0
3935,7466,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,3.0,8.0,0.0,7056.0,7.0,27096.0
3936,7467,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,3.0,8.0,0.0,7056.0,7.0,27096.0
3937,7468,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,3.0,8.0,0.0,7056.0,7.0,27096.0
3938,7469,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,6847.0,2.0,34632.0
3939,7470,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,6847.0,2.0,34632.0
3940,7471,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,6847.0,2.0,34632.0
3941,7472,Y,No,22.0,4.0,3.0,80.0,0.0,22.0,4.0,3.0,6705.0,0.0,0.0,0.0,216732.0
3942,7473,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,2.0,1.0,0.0,0.0,0.0,199524.0
3943,7474,Y,No,21.0,4.0,1.0,80.0,0.0,2352.0,3.0,2.0,14.0,8.0,2.0,1.0,118656.0
3944,7475,Y,No,16.0,3.0,4.0,80.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,26484.0
3945,7476,Y,Yes,16.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,9.0,0.0,1.0,7.0,106044.0
3946,7477,Y,Yes,16.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,9.0,0.0,1.0,7.0,106044.0
3947,7478,Y,Yes,16.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,9.0,0.0,1.0,7.0,106044.0
3948,7479,Y,No,20.0,4.0,1.0,80.0,0.0,9794.0,2.0,3.0,5.0,4.0,1.0,4.0,36456.0
3949,7480,Y,No,20.0,4.0,1.0,80.0,0.0,9794.0,2.0,3.0,5.0,4.0,1.0,4.0,36456.0
3950,7481,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,28104.0
3951,7482,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,28104.0
3952,7483,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,28104.0
3953,7484,Y,No,12.0,3.0,2.0,80.0,2.0,4264.0,2.0,4.0,3.0,2.0,1.0,2.0,51144.0
3954,7485,Y,No,12.0,3.0,2.0,80.0,2.0,4264.0,2.0,4.0,3.0,2.0,1.0,2.0,51144.0
3955,7486,Y,Yes,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,35220.0
3956,7487,Y,Yes,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,35220.0
3957,7488,Y,Yes,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,35220.0
3958,7489,Y,No,14.0,3.0,1.0,80.0,0.0,21.0,2.0,4.0,20.0,2848.0,4.0,9.0,235512.0
3959,7490,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0,50760.0
3960,7491,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0,50760.0
3961,7492,Y,No,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,1335.0,0.0,0.0,36456.0
3962,7493,Y,No,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,1335.0,0.0,0.0,36456.0
3963,7494,Y,No,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,1335.0,0.0,0.0,36456.0
3964,7495,Y,No,12.0,3.0,3.0,80.0,1.0,7053.0,3.0,3.0,14.0,13.0,6.0,8.0,73944.0
3965,7496,Y,No,14.0,3.0,2.0,80.0,0.0,8.0,6.0,2.0,7.0,0.0,7.0,7.0,34056.0
3966,7497,Y,No,17.0,3.0,2.0,80.0,3.0,10.0,3.0,2.0,9.0,7.0,1.0,7.0,91860.0
3967,7498,Y,No,11.0,3.0,4.0,80.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,48396.0
3968,7499,Y,No,11.0,3.0,4.0,80.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,48396.0
3969,7500,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,2041.0,4.0,1.0,2.0,72384.0
3970,7501,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,2041.0,4.0,1.0,2.0,72384.0
3971,7502,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,2041.0,4.0,1.0,2.0,72384.0
3972,7503,Y,Yes,13.0,3.0,4.0,80.0,0.0,21.0,3.0,2.0,20.0,8.0,2.0,10.0,214332.0
3973,7504,Y,Yes,11.0,3.0,1.0,80.0,0.0,8.0,0.0,1.0,6.0,4.0,0.0,5.0,71916.0
3974,7505,Y,Yes,11.0,3.0,1.0,80.0,0.0,8.0,0.0,1.0,6.0,4.0,0.0,5.0,71916.0
3975,7506,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,28104.0
3976,7507,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,28104.0
3977,7508,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,28104.0
3978,7509,Y,No,20.0,4.0,1.0,80.0,1.0,26.0,2.0,3.0,14.0,9.0,1.0,9414.0,192384.0
3979,7510,Y,No,20.0,4.0,1.0,80.0,1.0,26.0,2.0,3.0,14.0,9.0,1.0,9414.0,192384.0
3980,7511,Y,No,11.0,3.0,1.0,80.0,0.0,5644.0,6.0,3.0,8.0,7.0,1.0,7.0,54408.0
3981,7512,Y,No,11.0,3.0,1.0,80.0,0.0,5644.0,6.0,3.0,8.0,7.0,1.0,7.0,54408.0
3982,7513,Y,No,11.0,3.0,3.0,80.0,1.0,3.0,2.0,3.0,2.0,8102.0,1.0,2.0,31932.0
3983,7514,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,28560.0
3984,7515,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,28560.0
3985,7516,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,28560.0
3986,7517,Y,No,17.0,3.0,4.0,80.0,0.0,19.0,4.0,3.0,2.0,2.0,2.0,2.0,29400.0
3987,7518,Y,No,17.0,3.0,4.0,80.0,0.0,19.0,4.0,3.0,2.0,2.0,2.0,2.0,29400.0
3988,7519,Y,No,22.0,4.0,3.0,80.0,0.0,31.0,3.0,3.0,9.0,8.0,0.0,5885.0,165912.0
3989,7520,Y,No,22.0,4.0,3.0,80.0,0.0,31.0,3.0,3.0,9.0,8.0,0.0,5885.0,165912.0
3990,7521,Y,No,18.0,3.0,3.0,80.0,1.0,16.0,4.0,4.0,8.0,7.0,1.0,7.0,65604.0
3991,7522,Y,No,18.0,3.0,3.0,80.0,1.0,16.0,4.0,4.0,8.0,7.0,1.0,7.0,65604.0
3992,7523,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0,35952.0
3993,7524,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0,35952.0
3994,7525,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0,35952.0
3995,7526,Y,No,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,2743.0,4.0,32436.0
3996,7527,Y,No,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,2743.0,4.0,32436.0
3997,7528,Y,No,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,2743.0,4.0,32436.0
3998,7529,Y,No,14.0,3.0,4.0,80.0,0.0,6652.0,5.0,3.0,4.0,2.0,1.0,3.0,58776.0
3999,7530,Y,No,14.0,3.0,2.0,80.0,0.0,15.0,3.0,1.0,5.0,4.0,1.0,1913.0,24216.0
4000,7531,Y,No,14.0,3.0,2.0,80.0,0.0,15.0,3.0,1.0,5.0,4.0,1.0,1913.0,24216.0
4001,7532,Y,No,14.0,3.0,2.0,80.0,0.0,15.0,3.0,1.0,5.0,4.0,1.0,1913.0,24216.0
4002,7533,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,54444.0
4003,7534,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,54444.0
4004,7535,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,54444.0
4005,7536,Y,Yes,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,1977.0,2.0,2.0,0.0,28020.0
4006,7537,Y,Yes,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,1977.0,2.0,2.0,0.0,28020.0
4007,7538,Y,Yes,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,1977.0,2.0,2.0,0.0,28020.0
4008,7539,Y,Yes,18.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,163092.0
4009,7540,Y,Yes,18.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,163092.0
4010,7541,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5.0,3.0,4.0,3.0,5881.0,2.0,47172.0
4011,7542,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5.0,3.0,4.0,3.0,5881.0,2.0,47172.0
4012,7543,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5.0,3.0,4.0,3.0,5881.0,2.0,47172.0
4013,7544,Y,No,13.0,3.0,4.0,80.0,0.0,17.0,5.0,3.0,6103.0,6.0,0.0,13.0,97140.0
4014,7545,Y,No,12.0,3.0,3.0,80.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,49776.0
4015,7546,Y,No,12.0,3.0,3.0,80.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,49776.0
4016,7547,Y,Yes,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,2728.0,24336.0
4017,7548,Y,Yes,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,2728.0,24336.0
4018,7549,Y,Yes,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,2728.0,24336.0
4019,7550,Y,No,12.0,3.0,2.0,80.0,1.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,116460.0
4020,7551,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,46404.0
4021,7552,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,46404.0
4022,7553,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,46404.0
4023,7554,Y,No,21.0,4.0,1.0,80.0,1.0,13.0,2.0,2.0,13.0,12.0,1.0,9.0,75672.0
4024,7555,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,3.0,21.0,8.0,1.0,6.0,230364.0
4025,7556,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,3.0,21.0,8.0,1.0,6.0,230364.0
4026,7557,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,54468.0
4027,7558,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,54468.0
4028,7559,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,54468.0
4029,7560,Y,No,13.0,3.0,3.0,80.0,3.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,38160.0
4030,7561,Y,No,13.0,3.0,3.0,80.0,3.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,38160.0
4031,7562,Y,No,16.0,3.0,3.0,80.0,2.0,12.0,1.0,1.0,4.0,5841.0,1.0,3.0,66084.0
4032,7563,Y,No,16.0,3.0,3.0,80.0,2.0,12.0,1.0,1.0,4.0,5841.0,1.0,3.0,66084.0
4033,7564,Y,No,18.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,8.0,7.0,7659.0,7.0,94560.0
4034,7565,Y,No,12.0,3.0,1.0,80.0,2.0,8.0,5.0,3.0,3812.0,0.0,0.0,0.0,51672.0
4035,7566,Y,No,16.0,3.0,4.0,80.0,0.0,7.0,2.0,2.0,7.0,7.0,4468.0,3.0,27348.0
4036,7567,Y,No,20.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,5.0,2.0,1.0,3217.0,37788.0
4037,7568,Y,Yes,22.0,4.0,3.0,80.0,3.0,6.0,2.0,2.0,4.0,2979.0,0.0,2.0,89484.0
4038,7569,Y,Yes,22.0,4.0,3.0,80.0,3.0,6.0,2.0,2.0,4.0,2979.0,0.0,2.0,89484.0
4039,7570,Y,No,23.0,4.0,2.0,80.0,0.0,14.0,6.0,3.0,1.0,0.0,8366.0,0.0,81372.0
4040,7571,Y,No,23.0,4.0,2.0,80.0,0.0,14.0,6.0,3.0,1.0,0.0,8366.0,0.0,81372.0
4041,7572,Y,Yes,23.0,4.0,2.0,80.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,0.0,27684.0
4042,7573,Y,No,14.0,3.0,2.0,80.0,3.0,20.0,2.0,3.0,5.0,1838.0,0.0,2.0,24012.0
4043,7574,Y,No,14.0,3.0,2.0,80.0,3.0,20.0,2.0,3.0,5.0,1838.0,0.0,2.0,24012.0
4044,7575,Y,No,14.0,3.0,2.0,80.0,3.0,20.0,2.0,3.0,5.0,1838.0,0.0,2.0,24012.0
4045,7576,Y,No,14.0,3.0,1.0,80.0,0.0,36.0,4.0,3.0,7.0,3.0,7.0,7.0,236604.0
4046,7577,Y,No,12.0,3.0,2.0,80.0,0.0,6167.0,3.0,3.0,10.0,8.0,8.0,7.0,110892.0
4047,7578,Y,No,12.0,3.0,2.0,80.0,0.0,6167.0,3.0,3.0,10.0,8.0,8.0,7.0,110892.0
4048,7579,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,3.0,2.0,1.0,2.0,81060.0
4049,7580,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,3.0,2.0,1.0,2.0,81060.0
4050,7581,Y,No,15.0,3.0,3.0,80.0,1.0,16.0,1.0,4.0,9.0,7.0,7.0,1.0,128700.0
